Element,Wavelength,Z number,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,Multiplicity,Term,Parity,J,E lower,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,6d,7s,7p,7d,8s,8p,8d,9s,10s,Multiplicity,Term,Parity,J,E upper,T,w (A),d (A),
N,132.657,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104221.63,12500,0.094,,
N,132.7917,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,104144.82,12500,0.094,,
N,132.656,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104221.63,12500,0.094,,
N,131.287,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,2.5,105008.55,12500,0.137,,
N,131.307,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,1.5,104996.27,12500,0.137,,
N,131.308,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,1.5,104996.27,12500,0.137,,
N,131.328,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,0.5,104984.37,12500,0.137,,
N,131.328,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,0.5,104984.37,12500,0.137,,
N,131.968,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104615.47,12500,0.079,,
N,131.8998,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,104654.03,12500,0.079,,
N,131.967,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104615.47,12500,0.079,,
N,131.9005,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,104654.03,12500,0.079,,
N,131.629,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,F,1,2.5,104810.36,12500,0.136,,
N,131.497,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,104886.1,12500,0.137,,
N,131.498,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,104886.1,12500,0.137,,
N,131.543,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,104859.73,12500,0.137,,
N,131.544,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,104859.73,12500,0.137,,
N,131.6035,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,104825.11,12500,0.137,,
N,131.054,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,105143.71,12500,0.078,,
N,131.0943,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,28838.92,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,105119.88,12500,0.078,,
N,191.095,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,28839.306,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,105119.88,12500,0.078,,
N,415.148,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,83364.62,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,107445.622,12100,1.576011158,,
N,414.343,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,83317.83,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,107445.622,12100,1.631799163,,
N,493.512,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,86220.51,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,0,0.5,106477.8,12100,2.161785216,,
N,410.995,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,86137.35,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,110521.05,12100,7.656903766,,
N,409.994,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,86220.51,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,110544.85,12100,7.461645746,,
O,130.217,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,12500,0.0233,,
O,130.486,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,158.265,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,12500,0.0233,,
O,130.603,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,226.977,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,12500,0.0233,,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681.309,10600,2.125,0.416666667,
O,436.8242,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,10600,2.125,0.416666667,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,10600,2.125,0.416666667,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681309,10980,2.147435897,0.416666667,
O,436.8242,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,10980,2.147435897,0.416666667,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,10980,2.147435897,0.416666667,
Si,220.798,14,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,3,P,1,0,0,2,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,1,45276.188,28500,0.410526316,0.052631579,
Si,250.69,14,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,3,P,1,1,77.115,2,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,39955.053,28500,0.368421053,0.073684211,
Si,252.412,14,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,3,P,1,1,77.115,2,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,0,39683.163,28500,0.378947368,0.063157895,
Si,252.85,14,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,3,P,1,2,223.157,2,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,39760.285,28500,0.357894737,0.068421053,
Si,288.158,14,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,1,D,1,2,6298.85,2,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,40991.884,28500,0.284210526,0.105263158,
Na,588.9985,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,16973.36619,38000,,0.108571429,
Na,588.9985,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,16973.36619,47000,,0.12195122,
Na,588.9985,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,16973.36619,48000,0.494117647,,
Na,588.9985,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,16973.36619,48000,,0.08627451,
Na,588.9985,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,16973.36619,49000,,0.083333333,
Na,589.592,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,16956.17025,38000,,0.117142857,
Na,589.592,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,16956.17025,47000,,0.105691057,
Na,589.592,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,16956.17025,48000,0.48627451,,
Na,589.592,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,16956.17025,48000,,0.08627451,
Na,589.592,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,16956.17025,49000,,0.1,
Na,342.686,11,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,29172.887,48000,0.298039216,,
Sn,283.999,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,3,P,1,2,3427.673,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,P,0,2,38628.876,43000,0.15,,
Sn,286.332,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,3,P,1,0,0,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,P,0,1,34914.282,43000,0.125,,
Sn,303.412,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,3,P,1,1,1691.806,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,P,0,0,34640.758,43000,0.147727273,,
Sn,452.474,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,1,S,1,0,17162.499,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,P,0,1,39257.053,10000,0.6,,
Sn,317.505,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,3,P,1,2,3427.673,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,P,0,1,34914.282,10000,0.5,,
Sn,326.234,50,2,2,6,2,6,10,2,6,10,0,2,2,0,0,0,1,D,1,2,8612.955,2,2,6,2,6,10,2,6,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,P,0,1,39257.053,10000,0.4,,2002 end
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,11700,0.336,0.168,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,11700,0.336,0.168,
Br,827.244,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,75521.5,9700,2.333333333,,
Br,444.174,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,1.5,85943.86,9800,3.138461538,,
Br,444.174,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,1.5,85943.86,9600,,1.392857143,
Br,447.772,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,3.5,85762.98,9800,3.2,,
Br,447.772,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,3.5,85762.98,9600,,1.535714286,
Br,475.228,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,1.5,85943.83,9800,3.46031746,,
Br,478.031,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,2.5,85820.53,9800,3.492063492,,
Br,663.162,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,78511.6,9700,1.6,,
Br,734.851,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,78511.6,9700,1.866666667,,
Br,734.851,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,78511.6,9600,,0.535714286,
Br,635.073,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.45,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,79178.33,9700,1.433333333,,
Br,700.519,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,79178.33,9700,1.666666667,,
Br,700.519,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,79178.33,9600,,0.607142857,
Br,461.458,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,2,P,1,1.5,67183.58,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,D,0,2.5,88848.01,9800,3.907692308,,
Br,447.261,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,87259.29,9800,3.261538462,,
Br,447.261,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,1.5,64907.19,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,87259.29,9600,,1.5,
Br,497.976,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,2,P,1,1.5,67183.58,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,87259.29,9800,3.46031746,,
Br,539.552,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,2,P,1,0.5,68970.21,2,2,6,2,6,10,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,87499.03,9800,2.698412698,,
C,482.68,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,1,1,81105.06418,11600,2.37074401,,
C,481.737,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,60352.6584,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,1,1,81105.06418,11600,2.421185372,,
C,481.292,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,0,60333.4476,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,1,1,81105.06418,11600,2.118537201,,
C,477.175,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,81344.05485,9000,2.747252747,1.318681319,
C,477.175,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,81344.05485,11600,2.55033557,0.956375839,
C,477.175,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,81344.05485,11600,2.62295082,,
C,476.668,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,60352.6584,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,81325.81077,9000,2.417582418,,
C,476.668,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,60352.6584,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,81325.81077,11600,2.572509458,,
C,477.591,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,81325.81077,11600,2.63556116,,
C,477.591,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,81325.81077,9000,2.417582418,,
C,477.591,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,60393.1693,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,81325.81077,10000,2.121212121,0.909090909,
C,477.003,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,60352.6584,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,81311.0544,11600,2.206809584,,
C,538.034,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,1,1,80562.8855,9000,2.747252747,,
C,538.034,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,1,1,80562.8855,11600,2.516778523,,
C,538.034,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,1,1,80562.8855,11600,2.88776797,,
C,505.217,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,1,2,81769.87089,9000,3.956043956,1.043956044,
C,505.217,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,1,2,81769.87089,11600,3.255033557,1.694630872,
C,505.217,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,1,2,81769.87089,11600,3.883984868,,
C,493.205,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,82251.82041,9000,4.615384615,2.307692308,
C,493.205,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,82251.82041,11600,3.926174497,2.617449664,
C,493.205,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,61981.83211,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,82251.82041,11600,4.918032787,,
Cs,852.112,57,2,2,6,2,6,10,2,6,10,0,2,6,2,1,0,2,S,1,0.5,0,2,2,6,2,6,10,2,6,10,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,11732.3071,15000,2.42,0.88,
Cs,852.112,57,2,2,6,2,6,10,2,6,10,0,2,6,2,1,0,2,S,1,0.5,0,2,2,6,2,6,10,2,6,10,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,11732.3071,20800,2.58,0.79,
Cs,852.112,57,2,2,6,2,6,10,2,6,10,0,2,6,2,1,0,2,S,1,0.5,0,2,2,6,2,6,10,2,6,10,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,11732.3071,26000,1.66,0.75,
Cs,852.112,57,2,2,6,2,6,10,2,6,10,0,2,6,2,1,0,2,S,1,0.5,0,2,2,6,2,6,10,2,6,10,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,11732.3071,16000,2.52,0.85,
Cs,852.112,57,2,2,6,2,6,10,2,6,10,0,2,6,2,1,0,2,S,1,0.5,0,2,2,6,2,6,10,2,6,10,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,11732.3071,20000,2.58,0.79,
Cl,837.594,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,83894.037,10000,1.540540541,,
Cl,837.594,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,83894.037,9500,,0.603773585,
Cl,833.331,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,1.5,72488.568,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,84485.309,10000,1.513513514,,
Cl,771.758,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,1.5,72488.568,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,85442.43,10000,1.351351351,,
Cl,741.411,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,85442.43,10000,1.324324324,,
Cl,774.497,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,0.5,72827.038,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,10000,2.540540541,,
